Inin_diff X,Inin_diff Y
0.1,3.875859403304734e-09
0.1023292992280754,3.831298172599363e-09
0.10471285480509,3.787239763906186e-09
0.1071519305237607,3.743678163963334e-09
0.1096478196143185,3.700607419481505e-09
0.1122018454301963,3.658021636211018e-09
0.1148153621496883,3.615914977930733e-09
0.1174897554939529,3.574281665486009e-09
0.1202264434617413,3.533115975833457e-09
0.1230268770812381,3.492412241061829e-09
0.1258925411794167,3.452164847438217e-09
0.1288249551693134,3.412368234440014e-09
0.1318256738556407,3.373016893797692e-09
0.1348962882591653,3.334105368543421e-09
0.1380384264602884,3.295628252041936e-09
0.1412537544622754,3.25758018706019e-09
0.1445439770745927,3.219955864777595e-09
0.1479108388168207,3.182750023878127e-09
0.1513561248436207,3.145957449567409e-09
0.154881661891248,3.10957297265197e-09
0.1584893192461112,3.073591468571246e-09
0.1621810097358929,3.038007856465551e-09
0.1659586907437559,3.002817098245986e-09
0.1698243652461743,2.968014197610079e-09
0.1737800828749374,2.933594199175155e-09
0.1778279410038921,2.899552187482595e-09
0.1819700858609982,2.865883286098342e-09
0.1862087136662866,2.832582656668056e-09
0.1905460717963245,2.799645498010697e-09
0.1949844599758043,2.767067045178666e-09
0.1995262314968878,2.734842568562469e-09
0.2041737944669527,2.702967372964327e-09
0.2089296130854037,2.671436796704612e-09
0.213796208950223,2.64024621072776e-09
0.218776162394955,2.60939101769829e-09
0.2238721138568337,2.578866651146234e-09
0.229086765276777,2.548668574575859e-09
0.2344228815319919,2.518792280615836e-09
0.2398832919019487,2.489233290183051e-09
0.2454708915685027,2.459987151639484e-09
0.2511886431509577,2.431049439981665e-09
0.2570395782768861,2.402415756046475e-09
0.2630267991895379,2.374081725736992e-09
0.2691534803926912,2.34604299925728e-09
0.2754228703338163,2.318295250389946e-09
0.281838293126445,2.290834175796006e-09
0.2884031503126602,2.26365549432609e-09
0.2951209226666382,2.236754946398385e-09
0.3019951720402012,2.210128293375486e-09
0.3090295432513586,2.183771317009077e-09
0.3162277660168375,2.157679818915646e-09
0.3235936569296278,2.131849620092867e-09
0.3311311214825907,2.106276560507176e-09
0.3388441561392021,2.080956498709855e-09
0.3467368504525312,2.055885311541594e-09
0.354813389233575,2.031058893881737e-09
0.3630780547701009,2.006473158479475e-09
0.371535229097172,1.982124035864021e-09
0.3801893963205606,1.95800747432195e-09
0.38904514499428,1.934119439985985e-09
0.3981071705534966,1.910455917009401e-09
0.4073802778041121,1.887012907836964e-09
0.4168693834703348,1.863786433599159e-09
0.426579518801592,1.840772534623433e-09
0.4365158322401653,1.817967271061156e-09
0.4466835921509624,1.795366723660142e-09
0.4570881896148742,1.772966994679237e-09
0.4677351412871974,1.750764208953995e-09
0.4786300923226375,1.728754515118561e-09
0.4897788193684454,1.706934087005439e-09
0.5011872336272715,1.685299125220666e-09
0.5128613839913641,1.663845858918149e-09
0.5248074602497718,1.642570547738029e-09
0.5370317963702519,1.621469484005037e-09
0.5495408738576236,1.600538995098485e-09
0.5623413251903481,1.579775446066469e-09
0.5754399373371559,1.559175242470493e-09
0.5888436553555879,1.538734833462795e-09
0.6025595860743567,1.518450715124836e-09
0.6165950018614811,1.498319434041537e-09
0.6309573444801921,1.478337591149045e-09
0.6456542290346544,1.458501845832386e-09
0.6606934480075949,1.438808920297366e-09
0.6760829753919806,1.419255604196326e-09
0.6918309709189353,1.399838759527076e-09
0.7079457843841367,1.380555325788753e-09
0.7244359600749888,1.361402325392202e-09
0.7413102413009162,1.342376869320739e-09
0.7585775750291823,1.323476163023901e-09
0.7762471166286903,1.304697512540333e-09
0.7943282347242799,1.286038330817758e-09
0.8128305161640976,1.267496144230009e-09
0.8317637711026693,1.249068599248311e-09
0.8511380382023747,1.230753469249694e-09
0.8709635899560788,1.21254866142864e-09
0.8912509381337437,1.194452223774306e-09
0.9120108393559078,1.176462352071127e-09
0.933254300796989,1.158577396888012e-09
0.9549925860214339,1.14079587049418e-09
0.9772372209558086,1.123116453659188e-09
0.9999999999999978,1.105538002273396e-09
1.023292992280752,1.088059553733972e-09
1.047128548050897,1.070680333026855e-09
1.071519305237604,1.053399758439378e-09
1.096478196143182,1.036217446838256e-09
1.122018454301961,1.01913321843239e-09
1.14815362149688,1.002147100954534e-09
1.174897554939527,9.852593331845456e-10
1.20226443461741,9.684703677423818e-10
1.230268770812378,9.517808730779739e-10
1.258925411794164,9.351917345920295e-10
1.28824955169313,9.187040548106639e-10
1.318256738556403,9.023191525687959e-10
1.34896288259165,8.860385611329837e-10
1.380384264602881,8.698640252159789e-10
1.41253754462275,8.537974968522393e-10
1.445439770745923,8.378411300895267e-10
1.479108388168203,8.219972744850036e-10
1.513561248436204,8.062684673879703e-10
1.548816618912477,7.906574250181951e-10
1.584893192461108,7.751670323410581e-10
1.621810097358925,7.598003317991295e-10
1.659586907437555,7.44560510882152e-10
1.698243652461739,7.294508886611048e-10
1.73780082874937,7.144749012972946e-10
1.778279410038917,6.996360866375408e-10
1.819700858609977,6.849380679801173e-10
1.862087136662861,6.703845371172844e-10
1.905460717963241,6.559792367668026e-10
1.949844599758039,6.417259425227818e-10
1.995262314968873,6.27628444454709e-10
2.041737944669523,6.136905284929107e-10
2.089296130854033,5.999159577434705e-10
2.137962089502225,5.863084538756757e-10
2.187761623949545,5.72871678728771e-10
2.238721138568332,5.596092162791691e-10
2.290867652767766,5.465245551107001e-10
2.344228815319914,5.336210715157392e-10
2.398832919019482,5.209020133575746e-10
2.454708915685022,5.083704848081507e-10
2.511886431509572,4.960294320781056e-10
2.570395782768855,4.838816302113879e-10
